# id	file_path	transparent_color_r	g	b
[TEXTURES]
0	textures\castlevaniaEdit.png	176	224	248
20	textures\enemies.png	116	116	116
30	textures\map\tilemap.png	176	224	248
10	textures\item.png	116	116	116
40	textures\scores.png	176	224	248
50	textures\blood.png	176	224	248

# id	left	top	right	bottom	texture_id
[SPRITES]
# ==== SIMON ====
# idle right
10001	164	41	180	71	0
# walk right
10002	206	40	218	71	0
10003	244	41	259	71	0
# idle left
10011	124	41	140	71	0
# walk left
10012	86	40	98	71	0
10013	45	41	60	71	0
# die
10099	36	8	68	23	0
# jump and sit right
10004	284	36	300	67	0
# jump and sit left
10014	4	36	20	67	0
# attack right
10005	160	201	184	231	0
10006	204	201	220	231	0
10007	241	201	263	230	0
# attack left
10015	120	201	144	231	0
10016	84	201	100	231	0
10017	41	201	63	230	0
# sit attack right
10008	160	472	188	503	0
10009	210	476	228	507	0
10010	242	477	265	507	0
# sit attack left
10018	116	472	142	503	0
10019	76	476	94	507	0
10020	39	477	62	507	0
# level up right
10021	164	43	180	73	0
10022	164	123	180	153	0
10023	164	83	180	113	0
10024	164	163	180	193	0
10025	279	84	295	114	0
# level up left
10031	124	43	140	73	0
10032	124	123	140	153	0
10033	124	83	140	113	0
10034	124	163	140	193	0
10035	11	84	27	114	0

# ==== WHIP ====
# right attack lv1
10051	148	245	164	271	0
10052	196	245	212	263	0
10053	238	243	292	254	0
# left attack lv1
10054	98	245	155	271	0
10055	42	245	95	263	0
10056	10	243	34	254	0
# right attack lv2
10061	148	325	164	351	0
10062	196	325	212	343	0
10063	238	323	309	338	0
# left attack lv2
10064	78	325	155	351	0
10065	140	530	207	550	0
10066	0	528	40	540	0
# right attack lv3
10071	148	365	164	391	0
10072	196	365	212	383	0
10073	238	363	309	378	0
# left attack lv3
10074	78	365	155	391	0
10075	140	560	207	580	0
10076	0	558	40	570	0
# right attack lv4
10081	148	405	164	431	0
10082	196	405	212	443	0
10083	238	403	309	418	0
# left attack lv4
10084	78	405	155	431	0
10085	140	600	207	620	0
10086	0	598	40	610	0
# right attack lv5
10091	148	445	164	471	0
10092	196	445	212	483	0
10093	238	443	309	458	0
# left attack lv5
10094	78	445	155	471	0
10095	140	640	207	660	0
10096	0	638	40	658	0

# ==== EFFECTS ====
# whip effect
10097	139	1	147	17	10

# die effect
30003	218	57	226	73	10
30004	227	57	235	73	10
30005	236	57	244	73	10

# ==== TORCH ====
30001	175	1	191	33	10
30002	192	1	208	33	10

# ==== ITEM ====
#item whip
30006	1	1	17	17	10
#item knife
#--right
30007	2	87	18	103	10
#--left
30008	1	18	17	34	10
#item axe
#--right
30009	2	105	18	121	10
#--left
30010	18	18	34	34	10
#item bomerang
30011	52	18	68	34	10
30012	69	18	85	34	10
30013	86	18	102	34	10
#item heart
#--small
30014	18	1	26	9	10
#--bigger
30015	27	1	43	17	10
#item fire
30016	35	18	51	34	10
#item axe
30017	25	102	41	118	10
30018	42	102	58	118	10
30019	59	102	75	118	10
30020	76	102	92	118	10

# ==== CANDLE ====
30021	157	1	165	17	10
30022	166	1	174	17	10

# ==== FLY BRICKS ====
30036	64	69	96	85	10

# ==== ENEMIES ====
# ARMY
#--left
30030	433	28	449	60	20
30031	416	28	432	60	20
30032	399	28	415	60	20
#--right
30033	481	29	499	61	20
30034	498	29	514	61	20
30035	515	29	531	61	20

# BAT
# stand
30037	237	11	253	27	20
# fly left
30038	254	11	270	27	20
30039	271	11	287	27	20
30040	288	11	304	27	20
# fly right
30041	513	11	529	27	20
30042	496	11	512	27	20
30043	479	11	495	27	20

# ZOMBIE
# left
30044	1	28	17	60	20
30045	18	29	34	60	20
# right
30046	55	28	71	60	20
30047	38	29	54	60	20

# FLEA
# left
30048	1	75	17	91	20
30049	18	75	34	91	20
# right
30050	18	93	34	109	20
30051	1	93	17	109	20

# TOAD
# left
30052	200	75	216	91	20
30053	217	75	233	91	20
# left jump 
30054	217	75	233	91	20
# right
30055	217	93	233	109	20
30056	200	93	216	109	20
# jump right
30057	200	93	216	109	20

# BIRD
# left stand
30058	277	75	293	91	20
# left fly
30059	294	75	310	91	20
30060	311	75	327	91	20
30061	328	75	344	91	20
# right stand
30062	328	93	344	109	20
# right fly
30063	311	93	327	109	20
30064	294	93	310	109	20
30065	277	93	293	109	20

# SKELETON
# left
30066	349	75	365	108	20
30067	366	75	382	108	20
# right
30068	445	75	461	108	20
30069	428	75	444	108	20
# throw
30070	383	75	391	91	20
30071	392	75	408	91	20
30072	409	75	425	91	20


# ==== TILEMAP ====
20000	0	0	32	32	30
20001	32	0	64	32	30
20002	64	0	96	32	30
20003	96	0	128	32	30
20004	128	0	160	32	30
20005	160	0	192	32	30
20006	0	32	32	64	30
20007	32	32	64	64	30
20008	64	32	96	64	30
20009	96	32	128	64	30
20010	128	32	160	64	30
20011	160	32	192	64	30
20012	0	64	32	96	30
20013	32	64	64	96	30
20014	64	64	96	96	30
20015	96	64	128	96	30
20016	128	64	160	96	30
20017	160	64	192	96	30
20018	0	96	32	128	30
20019	32	96	64	128	30
20020	64	96	96	128	30
20021	96	96	128	128	30
20022	128	96	160	128	30

# ==== SCORES ====
20099	0	0	320	40	40
# blood simon
20098	0	0	5	7	50
# blood boss
20097	0	7	5	14	50
# blood
20096	5	0	10	7	50

# ani_id	sprite1_id	time1	sprite2_id	time2	...
[ANIMATIONS]
# ==== SIMON ====
# idle right
400	10001	100
# idle left
401	10011	100
# walk right
500	10001	100	10002	100	10003	100
# walk left
501	10011	100	10012	100	10013	100
# jump and sit right
600	10004	100
# jump and sit left
601	10014	100
# attack right
700	10005	100	10006	100	10007	100
# attack left
701	10015	100	10016	100	10017	100
# die 
599	10099	100
# sit attack right
702	10008	100	10009	100	10010	100
# sit attack left
703	10018	100	10019	100	10020	100
# level up right
704	10021	100	10022	100	10023	100	10024	100	10025	100
# level up left
705	10031	100	10032	100	10033	100	10034	100	10035	100

# ==== WHIP ====
# attack right lv1
750	10051	100	10052	100	10053	100
# attack left lv1
751	10054	100	10055	100	10056	100
# attack right lv2
752	10061	100	10062	100	10063	100
# attack left lv2
753	10064	100	10065	100	10066	100
# attack right lv3
754	10071	100	10072	100	10073	100
# attack left lv3
755	10074	100	10075	100	10076	100
# attack right lv4
756	10081	100	10082	100	10083	100
# attack left lv4
757	10084	100	10085	100	10086	100
# attack right lv5
758	10091	100	10092	100	10093	100
# attack left lv5
759	10094	100	10095	100	10096	100

# ==== EFFECT ====
# hit effect
898	10097	100
# die effect
899	30003	100	30004	100	30005	100

# ==== ITEM ======
#whip lv 2
801	30006	100
#knife
#--right
802	30007	100
#--left
803	30008	100
#axe
#--item
804	30017	100
#--attack
805	30017	100	30018	100	30019	100	30020	100
#bomerang
810	30011	100
806	30011	100	30012	100	30013	100
#small heart
807	30014	100
#big heart
808	30015	100
#fire
809	30016	100

# ==== TORCH =====
800	30001	100	30002	100

# ==== CANDLE =====
810	30021	100	30022	100

# ==== FLY BRICKS ====
813	30036	100

# ==== ENEMIES =====
# ARMY
# --walk left
811	30030	100	30031	100	30032	100
# --walk right
812	30033	100	30034	100	30035	100

# ZOMBIE
# --left
814	30044	100	30045	100
# --right
815	30046	100	30047	100

# BAT
# --stand
816	30037	100
# --fly left
817	30038	100	30039	100	30040	100
# --fly right
818	30041	100	30042	100	30043	100

# FLEA
# --left
819	30048	100	30049	100
# --right
820	30050	100	30051	100

# TOAD
# --left 
821	30052	100	30053	100
# --left jump
822	30054	100
# --right
823	30055	100	30056	100
# --right jump
824	30057	100

# BIRD
# --stand left
825	30058	100
# --fly left
826	30059	100	30060	100	30061	100
# --stand right
827	30062	100
# --fly right
828	30063	100	30064	100	30065	100

# SKELETON
# --left
829	30066	100	30067	100
# --right
830	30068	100	30069	100
# --throw
831	30070	100	30071	100	30072	100

#
# id	ani1	ani2	ani3
#
[ANIMATION_SETS]
# ==== SIMON ====
1	400	401	500	501	600	601	600	601	700	701	599	702	703	704	705
# ==== WHIP ====
49	750	751	752	753	754	755	756	757	758	759
# ==== EFFECT ====
46	898	899
# ==== TORCH ====
2	801	802	804	810	807	808	809	800
# ==== WEAPON ====
48	802	803	805	806	809	
# ==== ITEM ====
#47	801	802	804	810	807	808	809
# ==== CANDLE ====
45	801	802	804	810	807	808	809	810
# ==== FLY BRICKS ====
44	813
# ==== ENEMIES ====
# ARMY
39	801	802	804	810	807	808	809	811	812
# ZOMBIE
38	801	802	804	810	807	808	809	814	815
# BAT
37	801	802	804	810	807	808	809	816	817	818
# FLEA
36	801	802	804	810	807	808	809	819	820
# TOAD
35	801	802	804	810	807	808	809	821	822	823	824
# BIRD
34	801	802	804	810	807	808	809	825	826	827	828
# SKELETON
33	801	802	804	810	807	808	809	829	830	831

[OBJECTS]
# type	x	y	ani_set_id	extra_settings per object type
# type: 0 = Simon , 99 = Bricks, 3 = fly brick, 4 = torch, 6 = candle, 50 = portal
# type: 10 = army, 11 = zombie, 12 = bat, 13 = flea, 14 = toad, 15 = bird, 16 = skeleton
# ==== SIMON ====
# type	x	y	ani_set_id
0	17	115	1

# ==== TORCH ====
# type	x	y	ani_set_id	item
4	82	148	2	0
4	220	148	2	1
4	344	148	2	5
4	474	148	2	4
4	602	148	2	2

# ==== CANDLE ====
# type	x	y	ani_set_id	item
#6	152	128	45	0

# ==== SCENE PORTAL ====
# type	l	t	ani_set_id	r	b	scene_id
50	685	140	0	710	180	1

# ==== BRICKS ====
# type	l	t	ani_set_id	r	b
99	0	180	0	768	320

# ==== ENEMIES ====
# type	x	y	ani_set_id	item
# TOAD
14	150	148	35	5

[MAP]
# WIDTH HEIGHT
768	192

# TILE MAP
0	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	0	0	0	2	3	3	4
5	5	5	5	5	5	1	1	5	5	5	5	5	5	1	1	1	1	1	1	17	6	6	7
5	8	5	5	5	5	5	5	5	8	5	5	5	5	5	5	5	5	8	8	9	10	6	4
8	11	8	8	8	8	8	8	8	11	8	8	8	8	8	8	8	8	11	12	9	4	6	7
13	14	15	13	13	15	13	15	13	14	15	13	13	15	13	15	15	16	14	18	19	20	21	7
